45,51943548108,59825280852,58642174726,53148885924,55871794144,52656685269,53736305159,61500508635,49741519230,49717133207,42455283782,53102926673,41915280748,58343151267,58872546414,59266824881,46678615973,44230252432,55218619357,61649353944,58083730614,54681579234,57092495307,42221052198
46,52002865289,59522818271,60139149657,53917654875,57061644820,52046316655,53275510698,60966538993,48850741193,48509853666,43252113939,51395863248,41516304580,57320873535,58674052316,59006923091,46623969991,42508457374,56426499503,63475178095,58761577972,54073257885,55721316970,42194328495
47,52287974742,58485047439,58401281064,53982931244,57637209846,52088259536,54361184477,60758160274,48642543905,48436874630,42793431174,51163924494,41717764041,56945052308,58700281339,59421513691,46377690709,41802096221,54656068677,62154192652,57631126647,54079217657,56326238762,42260542903
48,51922382771,59843685984,59983540003,54812044782,58468824991,52866806226,52889932949,60244294965,49237984966,48900338896,42157321880,51827630965,37203425040,52994431076,57543671535,60706772438,45508013732,40895115844,53800467341,61184336595,57925933255,53819605525,57602269616,41138294331
49,51272701132,58993804368,59136715498,54345246644,57582754083,52553082335,54680437901,60969352907,48229239529,47682484822,42104686298,51450342182,40801879254,57340386005,58933723319,58866709460,45121854573,39902827451,54704997791,60925432999,57887258589,54783035043,56742914455,40637362271
50,51099186854,59649169335,58209167259,53720188151,57766611074,52783540071,53568595054,60537415618,48271522142,48649880603,42316225129,50624886018,41380031845,56156826023,58555342807,60201347289,45473405173,39008041577,54324069223,62105804727,57397883736,53968830895,55416923802,39424460295
51,50798266077,57775182830,58813200454,53175345578,57144001457,51959934205,53292726953,61003009393,48123382225,49312411863,41682283703,51576060546,40285365912,56965099960,55523591596,58584181526,45365500341,38684837271,54749459484,61998549114,56551783730,54492226133,56297625707,39484543334
52,50502498981,59422409859,57985916429,52646231642,57316345655,51692669340,52727685977,60974406657,48344203964,48761911265,42474140025,51177337705,39681418007,57094493401,59979600763,58699250227,45849326467,36822355472,54203827829,60704912681,55961624112,54895609123,55443745418,38594675259
53,49937497067,58663903293,58665982562,53358621440,57806944117,50814589111,53004331368,61195977268,48709885213,47122972181,41986609989,50779561702,40888331519,57380232350,59538875983,57960393881,45287335888,36495488648,53791188023,60468140606,55698136544,54324645103,55393249556,38026792445
54,50054481426,58376917346,59358320950,53309005404,57764272938,50890055016,52240673624,60517039807,47004149473,47810737042,41708643852,49834714389,40755118499,55703211714,57324987472,57106635916,44363353954,35466067894,53733234414,61480721867,55264079802,54848055750,55201380304,37865248914
55,50654572138,57778610485,59268906656,53112330123,57458924509,51388242271,53885349679,60461052018,48266917281,48136570246,41907519867,49699574363,40711023792,55622430389,57329197379,59497542578,45177399760,35648752271,53413145948,61177055612,55375463520,53304598922,54587007235,37543823885
56,49751598176,58714550920,59973865226,52494061700,57725253437,51338873890,52577486584,59972988965,48143499279,48670248033,42036397794,50522241639,39671399497,55856112503,56845211101,58322088901,44339152390,33727281785,53889746458,60916658167,55423766760,53895399026,55177007949,36641393317
57,49329545831,56997868378,58770302208,52681528149,58040011804,51109265137,53331399261,58781125320,48240176100,48489316544,42324533813,50133700021,40098043332,56435381781,57031223728,59188873083,44758877579,34066643521,53094530153,60562592661,56161700867,54038716172,54737528359,36412105398
58,49686571501,58238892486,59227692633,51513001085,57247971994,50832950550,51552836786,59318761396,48812478246,47902650907,42521396272,51193272070,39774153952,57059836166,58055323421,58339910522,43984316391,33882067616,53948052708,59220737555,54594677798,54330717501,56357012492,35563715206
59,48724526717,58418011172,59505475428,51477181676,57442141242,51082154325,51006567481,58868249789,48826058123,47938634369,41894987971,50243804694,39872849487,55931365692,58337556964,58145902268,43705143043,32870464015,53499154836,61038798780,55583870484,54046744096,54639501868,34417100898
60,49710767783,57799199531,59365175633,51246068369,56982545224,51119066711,50965130282,59622442907,47630514811,47408775011,41487175696,50260576675,38963415002,56576088770,57329676300,56882132922,43090293095,32004612341,53143102547,58240971014,54802906324,53220083710,55710344370,34919119089
61,49411243527,58215069370,59133311409,51715260693,56470392668,50701500808,51136447029,58346966728,48442409871,47771228683,41911299934,50202475263,39456834482,54754016753,56846954094,58369497954,43062939082,32107685772,53057402932,58298757865,54371934139,53132088194,54606006897,34989878988
62,49233726043,57712148609,60676059827,51835274408,57086945996,49925429419,51741986928,56601384007,48654018729,47173943854,41403512023,48119170421,38607258156,55596191795,57432518375,57376173182,44138356417,31974489805,52435640702,59857954137,54649656702,53308413705,55070900285,33935758531
63,48921830924,56416999367,59098691051,50486563220,57175213744,51147055554,51571616287,55667167183,47737166558,47151371521,39865836090,49710886548,38741659816,55283311493,57239900894,57855136999,43145905675,31144932668,52053004175,58176675060,53473624789,52998288561,54874768301,33141229750
64,48232990801,55754717755,59244550857,50019203285,56596840753,50509543246,50349384427,56656439979,47712087415,46115892162,39962236607,50381715519,39657430422,54914274258,57336727399,58084750771,42650451330,31038668639,52371065655,58797611862,54576737999,53001006993,54574757675,32695070435
